case,exposure,step,n_detected,threshold_used,area_sigma,margin
dropout 3of6,0.0,118,6,0.07963032673155578,0.13432086125201328,1.686805351242956
dropout 3of6,0.0,119,6,0.07963032673155578,0.13432104346162238,1.68680763943662
dropout 3of6,0.0,120,6,0.07963032673155578,0.13432135955942967,1.6868116090022398
dropout 3of6,0.0,121,6,0.07963032673155578,0.13432127199554414,1.6868105093723738
dropout 3of6,0.0,122,6,0.07963032673155578,0.13432096257307058,1.6868066236357924
dropout 3of6,0.0,123,6,0.07963032673155578,0.1343230244404322,1.686832516627147
dropout 3of6,0.0,124,6,0.07963032673155578,0.1343234960648614,1.686838439300688
dropout 3of6,0.0,125,6,0.07963032673155578,0.13432320601747266,1.6868347968769954
dropout 3of6,0.0,126,6,0.07963032673155578,0.13432265833686038,1.686827919087656
dropout 3of6,0.0,127,6,0.07963032673155578,0.13432235802172987,1.6868241477213584
dropout 3of6,0.0,128,6,0.07963032673155578,0.13432228371454671,1.686823214569553
dropout 3of6,0.0,129,6,0.07963032673155578,0.13432214659535707,1.686821492622711
dropout 3of6,0.0,130,6,0.07963032673155578,0.13432220007060103,1.6868221641664074
dropout 3of6,0.0,131,6,0.07963032673155578,0.13432190837331906,1.6868185010233068
dropout 3of6,0.0,132,6,0.07963032673155578,0.13432167906869874,1.6868156214090977
dropout 3of6,0.0,133,6,0.07963032673155578,0.13432144615392375,1.6868126964584595
dropout 3of6,0.0,134,6,0.07963032673155578,0.1343218400634724,1.6868176431862303
dropout 3of6,0.0,135,6,0.07963032673155578,0.1343216183483341,1.6868148588809613
dropout 3of6,0.0,136,6,0.07963032673155578,0.13432142379275813,1.6868124156462798
dropout 3of6,0.0,137,6,0.07963032673155578,0.13432136291721375,1.6868116511693918
dropout 3of6,0.0,138,6,0.07963032673155578,0.1343215686959238,1.686814235344523
dropout 3of6,0.0,139,6,0.07963032673155578,0.13432148248831668,1.6868131527468415
dropout 3of6,0.0,140,6,0.07963032673155578,0.13432111021778817,1.6868084777625258
dropout 3of6,0.0,141,6,0.07963032673155578,0.13432123990452938,1.6868101063724605
dropout 3of6,0.0,142,6,0.07963032673155578,0.1343211292686468,1.6868087170037724
dropout 3of6,0.0,143,6,0.07963032673155578,0.13432140804914067,1.6868122179374658
dropout 3of6,0.0,144,6,0.07963032673155578,0.13432113692091988,1.6868088131012442
dropout 3of6,0.0,145,6,0.07963032673155578,0.13432144582285788,1.6868126923009246
dropout 3of6,0.0,146,6,0.07963032673155578,0.13432119356679792,1.6868095244618573
dropout 3of6,0.0,147,6,0.07963032673155578,0.1343215436082773,1.686813920293116
dropout 3of6,0.0,148,6,0.07963032673155578,0.134321091321186,1.6868082404584366
dropout 3of6,0.0,149,6,0.07963032673155578,0.13432142069651473,1.6868123767635637
dropout 3of6,0.04,0,6,0.07963032673155578,0.08967774703640012,1.1261758015726284
dropout 3of6,0.04,1,6,0.07963032673155578,0.09095829896681533,1.1422570106166665
dropout 3of6,0.04,2,6,0.07963032673155578,0.09325124241536302,1.171051862310262
dropout 3of6,0.04,3,6,0.07963032673155578,0.09556416469140566,1.200097608710874
dropout 3of6,0.04,4,6,0.07963032673155578,0.09813503674257706,1.232382696022372
dropout 3of6,0.04,5,6,0.07963032673155578,0.10139310992235723,1.273297675446776
dropout 3of6,0.04,6,6,0.07963032673155578,0.09990071137818196,1.254556090356885
dropout 3of6,0.04,7,6,0.07963032673155578,0.10347555830240937,1.2994491238399535
dropout 3of6,0.04,8,6,0.07963032673155578,0.10666718888104007,1.3395297151125485
dropout 3of6,0.04,9,6,0.07963032673155578,0.10936037684940915,1.373350849332532
dropout 3of6,0.04,10,6,0.07963032673155578,0.111772499586542,1.4036423580596584
dropout 3of6,0.04,11,6,0.07963032673155578,0.11381849520683474,1.4293360316168453
dropout 3of6,0.04,12,6,0.07963032673155578,0.11564618979809428,1.4522882743901413
dropout 3of6,0.04,13,6,0.07963032673155578,0.11721746906658012,1.4720204459506427
dropout 3of6,0.04,14,6,0.07963032673155578,0.11864909610430231,1.4899988606637757
dropout 3of6,0.04,15,6,0.07963032673155578,0.11993620584780798,1.5061624229187027
dropout 3of6,0.04,16,6,0.07963032673155578,0.12121426760018762,1.5222123602332656
dropout 3of6,0.04,17,6,0.07963032673155578,0.12239713249307738,1.53706681256871
dropout 3of6,0.04,18,6,0.07963032673155578,0.12342384688791509,1.5499603223278613
dropout 3of6,0.04,19,6,0.07963032673155578,0.12440282618395114,1.5622543733033936
dropout 3of6,0.04,20,6,0.07963032673155578,0.12533843134795364,1.5740037306450574
dropout 3of6,0.04,21,6,0.07963032673155578,0.12615842024039375,1.584301175426421
dropout 3of6,0.04,22,6,0.07963032673155578,0.12688122530577203,1.5933781828310865
dropout 3of6,0.04,23,6,0.07963032673155578,0.12759672235889907,1.602363416001598
dropout 3of6,0.04,24,6,0.07963032673155578,0.12821004548432857,1.6100655459639313
dropout 3of6,0.04,25,6,0.07963032673155578,0.12880930351487946,1.6175910460484788
dropout 3of6,0.04,26,6,0.07963032673155578,0.12932083192516297,1.6240148349650803
dropout 3of6,0.04,27,6,0.07963032673155578,0.1297972886343924,1.6299981924217894
dropout 3of6,0.04,28,6,0.07963032673155578,0.13023834042990518,1.6355369339241268
dropout 3of6,0.04,29,6,0.07963032673155578,0.13062969290644208,1.640451549907761
dropout 3of6,0.04,30,3,0.03296208567631403,0.05347407659328276,1.6222904435840444
dropout 3of6,0.04,31,3,0.03296208567631403,0.05372363743944437,1.6298615921033548
dropout 3of6,0.04,32,3,0.03296208567631403,0.053865795152552076,1.6341743566081162
dropout 3of6,0.04,33,3,0.03296208567631403,0.054012048504576325,1.6386113741397266
dropout 3of6,0.04,34,3,0.03296208567631403,0.05411658943662697,1.6417829250263187
dropout 3of6,0.04,35,3,0.03296208567631403,0.05422189071007428,1.6449775430635802
dropout 3of6,0.04,36,3,0.03296208567631403,0.05432584604202439,1.6481313280810377
dropout 3of6,0.04,37,3,0.03296208567631403,0.05440476058851566,1.6505254286020488
dropout 3of6,0.04,38,3,0.03296208567631403,0.05445879851144638,1.652164824951581
dropout 3of6,0.04,39,3,0.03296208567631403,0.054497701798416585,1.653345068439576
dropout 3of6,0.04,40,3,0.03296208567631403,0.054548202305837505,1.6548771470803767
dropout 3of6,0.04,41,3,0.03296208567631403,0.054592943140633836,1.6562344894292707
dropout 3of6,0.04,42,3,0.03296208567631403,0.05464131430419051,1.657701968278506
dropout 3of6,0.04,43,3,0.03296208567631403,0.054676605416183494,1.6587726260135638
dropout 3of6,0.04,44,3,0.03296208567631403,0.05469965651002318,1.6594719474723467
dropout 3of6,0.04,45,3,0.03296208567631403,0.054717163810602085,1.6600030819627676
dropout 3of6,0.04,46,3,0.03296208567631403,0.05473417817258349,1.6605192617381765
dropout 3of6,0.04,47,3,0.03296208567631403,0.054746162457442474,1.6608828396069033
dropout 3of6,0.04,48,3,0.03296208567631403,0.054756275488078085,1.6611896475781864
dropout 3of6,0.04,49,3,0.03296208567631403,0.054764579728242765,1.6614415806702312
dropout 3of6,0.04,50,3,0.03296208567631403,0.054769124076967615,1.661579446604125
dropout 3of6,0.04,51,3,0.03296208567631403,0.05477296953716891,1.6616961097376128
dropout 3of6,0.04,52,3,0.03296208567631403,0.054776805879010876,1.6618124962393541
dropout 3of6,0.04,53,3,0.03296208567631403,0.05478551585004598,1.6620767383483224
dropout 3of6,0.04,54,3,0.03296208567631403,0.05478701491071942,1.662122216680251
dropout 3of6,0.04,55,3,0.03296208567631403,0.054788542908213334,1.6621685728941422
dropout 3of6,0.04,56,3,0.03296208567631403,0.054790296415268884,1.6622217705914228
dropout 3of6,0.04,57,3,0.03296208567631403,0.05479156746201169,1.6622603314627007
dropout 3of6,0.04,58,3,0.03296208567631403,0.054794045737704446,1.6623355171083267
dropout 3of6,0.04,59,3,0.03296208567631403,0.05479645289923594,1.66240854530063
dropout 3of6,0.04,60,3,0.03296208567631403,0.054796517991125206,1.662410520050951
dropout 3of6,0.04,61,3,0.03296208567631403,0.05479724180982324,1.66243247918015
dropout 3of6,0.04,62,3,0.03296208567631403,0.054798791169286896,1.6624794834710457
dropout 3of6,0.04,63,3,0.03296208567631403,0.05480009641601098,1.6625190818974591
dropout 3of6,0.04,64,3,0.03296208567631403,0.0547996389745366,1.6625052040901238
dropout 3of6,0.04,65,3,0.03296208567631403,0.05480106499248682,1.6625484664602366
dropout 3of6,0.04,66,3,0.03296208567631403,0.054801598548054886,1.6625646534082748
dropout 3of6,0.04,67,3,0.03296208567631403,0.05480295040369075,1.6626056658505437
dropout 3of6,0.04,68,3,0.03296208567631403,0.05480221700717607,1.6625834161506345
dropout 3of6,0.04,69,3,0.03296208567631403,0.05480224367557181,1.662584225213386
dropout 3of6,0.04,70,3,0.03296208567631403,0.05480184135241736,1.6625720195793616
dropout 3of6,0.04,71,3,0.03296208567631403,0.05480314143226035,1.662611461253525
dropout 3of6,0.04,72,3,0.03296208567631403,0.05480319814768546,1.6626131818796306
dropout 3of6,0.04,73,3,0.03296208567631403,0.05480412053687301,1.662641165217718
dropout 3of6,0.04,74,3,0.03296208567631403,0.05480430735877452,1.6626468329992823
dropout 3of6,0.04,75,3,0.03296208567631403,0.054803433982351206,1.6626203366048522
dropout 3of6,0.04,76,3,0.03296208567631403,0.054803618084945216,1.6626259218883752
dropout 3of6,0.04,77,3,0.03296208567631403,0.054804251499887914,1.6626451383587442
dropout 3of6,0.04,78,3,0.03296208567631403,0.054803769244497036,1.6626305077496373
dropout 3of6,0.04,79,3,0.03296208567631403,0.05480462423402076,1.662656446324402
dropout 3of6,0.04,80,3,0.03296208567631403,0.05480462423402076,1.662656446324402
dropout 3of6,0.04,81,3,0.03296208567631403,0.05480462423402076,1.662656446324402
dropout 3of6,0.04,82,3,0.03296208567631403,0.05480493293034782,1.6626658115184039
dropout 3of6,0.04,83,3,0.03296208567631403,0.054804929505655846,1.662665707620489
dropout 3of6,0.04,84,3,0.03296208567631403,0.054804929505655846,1.662665707620489
dropout 3of6,0.04,85,3,0.03296208567631403,0.05480500955610145,1.6626681361817879
dropout 3of6,0.04,86,3,0.03296208567631403,0.05480500955610145,1.6626681361817879
dropout 3of6,0.04,87,3,0.03296208567631403,0.05480512942568716,1.662671772771623
dropout 3of6,0.04,88,3,0.03296208567631403,0.0548055651986332,1.662684993201614
dropout 3of6,0.04,89,3,0.03296208567631403,0.05480554292653261,1.6626843175131636
dropout 3of6,0.04,90,3,0.03296208567631403,0.05480580975245831,1.6626924124476987
dropout 3of6,0.04,91,6,0.07963032673155578,0.13430023310120393,1.6865463023145382
dropout 3of6,0.04,92,6,0.07963032673155578,0.1343028524688787,1.6865791964113261
dropout 3of6,0.04,93,6,0.07963032673155578,0.13430467617484868,1.6866020985648755
dropout 3of6,0.04,94,6,0.07963032673155578,0.1343027192324467,1.6865775232242697
dropout 3of6,0.04,95,6,0.07963032673155578,0.13430586170468373,1.6866169864836336
dropout 3of6,0.04,96,6,0.07963032673155578,0.13431002105856926,1.686669219772837
dropout 3of6,0.04,97,6,0.07963032673155578,0.13430972301959898,1.6866654769906269
dropout 3of6,0.04,98,6,0.07963032673155578,0.13431059070952764,1.6866763734664327
dropout 3of6,0.04,99,6,0.07963032673155578,0.1343118931000178,1.6866927289247564
dropout 3of6,0.04,100,6,0.07963032673155578,0.13431759629072026,1.6867643497624016
dropout 3of6,0.04,101,6,0.07963032673155578,0.13431894218635917,1.686781251559671
dropout 3of6,0.04,102,6,0.07963032673155578,0.1343197283782962,1.6867911245812859
dropout 3of6,0.04,103,6,0.07963032673155578,0.13431781275306162,1.6867670681028912
dropout 3of6,0.04,104,6,0.07963032673155578,0.13431791298602255,1.6867683268313813
dropout 3of6,0.04,105,6,0.07963032673155578,0.13431864847214453,1.68677756308787
dropout 3of6,0.04,106,6,0.07963032673155578,0.1343201572102301,1.6867965098654045
dropout 3of6,0.04,107,6,0.07963032673155578,0.13431968659750604,1.6867905998968864
dropout 3of6,0.04,108,6,0.07963032673155578,0.13432196831654328,1.6868192537920905
dropout 3of6,0.04,109,6,0.07963032673155578,0.13432407461468393,1.6868457047464833
dropout 3of6,0.04,110,6,0.07963032673155578,0.13432148141968117,1.686813139326885
dropout 3of6,0.04,111,6,0.07963032673155578,0.13432071365636664,1.6868034977324569
dropout 3of6,0.04,112,6,0.07963032673155578,0.13432337607695027,1.6868369324889487
dropout 3of6,0.04,113,6,0.07963032673155578,0.13432298168755305,1.6868319797352251
dropout 3of6,0.04,114,6,0.07963032673155578,0.13432308264387316,1.6868332475476813
dropout 3of6,0.04,115,6,0.07963032673155578,0.13432321100132466,1.6868348594643563
dropout 3of6,0.04,116,6,0.07963032673155578,0.13432147259322602,1.686813028484
dropout 3of6,0.04,117,6,0.07963032673155578,0.13432209963101827,1.6868209028431542
dropout 3of6,0.04,118,6,0.07963032673155578,0.13432201312294378,1.6868198164721944
dropout 3of6,0.04,119,6,0.07963032673155578,0.13432131201003758,1.6868110118755666
dropout 3of6,0.04,120,6,0.07963032673155578,0.13432186483063027,1.686817954212932
dropout 3of6,0.04,121,6,0.07963032673155578,0.13432052106763664,1.6868010791974852
dropout 3of6,0.04,122,6,0.07963032673155578,0.13432054155673445,1.686801336500182
dropout 3of6,0.04,123,6,0.07963032673155578,0.1343202510501173,1.6867976883094853
dropout 3of6,0.04,124,6,0.07963032673155578,0.13431987038593124,1.6867929079173698
dropout 3of6,0.04,125,6,0.07963032673155578,0.1343214907794965,1.6868132568677232
dropout 3of6,0.04,126,6,0.07963032673155578,0.13431921930066942,1.6867847315693811
dropout 3of6,0.04,127,6,0.07963032673155578,0.13432001871449445,1.686794770631857
dropout 3of6,0.04,128,6,0.07963032673155578,0.1343227272252686,1.6868287841903256
dropout 3of6,0.04,129,6,0.07963032673155578,0.1343204769967693,1.6868005257542287
dropout 3of6,0.04,130,6,0.07963032673155578,0.1343231594934466,1.686834212626899
dropout 3of6,0.04,131,6,0.07963032673155578,0.1343205334531541,1.68680123473518
dropout 3of6,0.04,132,6,0.07963032673155578,0.1343228587377768,1.686830435728296
dropout 3of6,0.04,133,6,0.07963032673155578,0.13432251956511201,1.6868261763879326
dropout 3of6,0.04,134,6,0.07963032673155578,0.13432262957853786,1.6868275579397907
dropout 3of6,0.04,135,6,0.07963032673155578,0.13432073021613225,1.6868037056904834
dropout 3of6,0.04,136,6,0.07963032673155578,0.13432074629094498,1.6868039075584575
dropout 3of6,0.04,137,6,0.07963032673155578,0.13432070867917095,1.686803435228686
dropout 3of6,0.04,138,6,0.07963032673155578,0.13432024288978997,1.6867975858318531
dropout 3of6,0.04,139,6,0.07963032673155578,0.13432086951302993,1.6868054549850475
dropout 3of6,0.04,140,6,0.07963032673155578,0.13432003548317853,1.686794981213488
dropout 3of6,0.04,141,6,0.07963032673155578,0.13432086979024574,1.686805458466332
dropout 3of6,0.04,142,6,0.07963032673155578,0.13432042659359342,1.6867998927896541
dropout 3of6,0.04,143,6,0.07963032673155578,0.1343229050448727,1.686831017254177
dropout 3of6,0.04,144,6,0.07963032673155578,0.1343203878423053,1.686799406149831
dropout 3of6,0.04,145,6,0.07963032673155578,0.13432042402934044,1.6867998605876895
dropout 3of6,0.04,146,6,0.07963032673155578,0.13432004055647284,1.686795044924068
dropout 3of6,0.04,147,6,0.07963032673155578,0.1343200122344124,1.6867946892547947
dropout 3of6,0.04,148,6,0.07963032673155578,0.1343199138084641,1.6867934532188227
dropout 3of6,0.04,149,6,0.07963032673155578,0.1343206951397516,1.686803265200257
dropout 3of6,0.08,0,6,0.07963032673155578,0.08967774703640012,1.1261758015726284
dropout 3of6,0.08,1,6,0.07963032673155578,0.09104250463543702,1.1433144678955443
dropout 3of6,0.08,2,6,0.07963032673155578,0.09327565924097521,1.171358489528991
dropout 3of6,0.08,3,6,0.07963032673155578,0.09555575487020453,1.1999919979273155
dropout 3of6,0.08,4,6,0.07963032673155578,0.09813177833956123,1.2323417769008567
dropout 3of6,0.08,5,6,0.07963032673155578,0.10137965682609945,1.2731287310657848
dropout 3of6,0.08,6,6,0.07963032673155578,0.09989976742437624,1.2545442361570536
dropout 3of6,0.08,7,6,0.07963032673155578,0.1034245743166269,1.2988088654374688
dropout 3of6,0.08,8,6,0.07963032673155578,0.1065895179641127,1.3385543214388644
dropout 3of6,0.08,9,6,0.07963032673155578,0.10934042166412665,1.3731002515251192
dropout 3of6,0.08,10,6,0.07963032673155578,0.11177360453783612,1.4036562340707144
dropout 3of6,0.08,11,6,0.07963032673155578,0.11383146279932796,1.4294988790271912
dropout 3of6,0.08,12,6,0.07963032673155578,0.1156616235168026,1.4524820914864889
dropout 3of6,0.08,13,6,0.07963032673155578,0.11723819761794611,1.4722807557122224
dropout 3of6,0.08,14,6,0.07963032673155578,0.11866439670532691,1.490191006064311
dropout 3of6,0.08,15,6,0.07963032673155578,0.11993969978204069,1.5062062998482109
dropout 3of6,0.08,16,6,0.07963032673155578,0.12122353135494938,1.5223286947397532
dropout 3of6,0.08,17,6,0.07963032673155578,0.12240242326600763,1.5371332542517648
dropout 3of6,0.08,18,6,0.07963032673155578,0.12343981890657921,1.5501608994109863
dropout 3of6,0.08,19,6,0.07963032673155578,0.12441525991069652,1.5624105164118767
dropout 3of6,0.08,20,6,0.07963032673155578,0.12534904936707747,1.5741370720434875
dropout 3of6,0.08,21,6,0.07963032673155578,0.1261686581826204,1.5844297438079267
dropout 3of6,0.08,22,6,0.07963032673155578,0.12688786038226804,1.593461506318109
dropout 3of6,0.08,23,6,0.07963032673155578,0.12760147715870368,1.6024231269182772
dropout 3of6,0.08,24,6,0.07963032673155578,0.12821416443740843,1.6101172718986212
dropout 3of6,0.08,25,6,0.07963032673155578,0.1288167237032418,1.6176842289935565
dropout 3of6,0.08,26,6,0.07963032673155578,0.12932705191620056,1.62409294579663
dropout 3of6,0.08,27,6,0.07963032673155578,0.12980132268497224,1.6300488521483711
dropout 3of6,0.08,28,6,0.07963032673155578,0.13024247546320283,1.635588861794668
dropout 3of6,0.08,29,6,0.07963032673155578,0.13063362813234594,1.6405009685911367
dropout 3of6,0.08,30,3,0.03296208567631403,0.05347709239815759,1.6223819367287575
dropout 3of6,0.08,31,3,0.03296208567631403,0.05372680550472885,1.6299577045070295
dropout 3of6,0.08,32,3,0.03296208567631403,0.05386882357628591,1.634266232582336
dropout 3of6,0.08,33,3,0.03296208567631403,0.054015404488602724,1.6387131876007845
dropout 3of6,0.08,34,3,0.03296208567631403,0.05411850176400754,1.641840940996526
dropout 3of6,0.08,35,3,0.03296208567631403,0.05422396469642128,1.645040463425094
dropout 3of6,0.08,36,3,0.03296208567631403,0.054329356048138634,1.6482378142466498
dropout 3of6,0.08,37,3,0.03296208567631403,0.054406723307863926,1.6505849733580311
dropout 3of6,0.08,38,3,0.03296208567631403,0.05445937293235173,1.6521822516675657
dropout 3of6,0.08,39,3,0.03296208567631403,0.05449793921061792,1.6533522710238926
dropout 3of6,0.08,40,3,0.03296208567631403,0.05454952304119091,1.6549172153990617
dropout 3of6,0.08,41,3,0.03296208567631403,0.05459361061610225,1.6562547392239884
dropout 3of6,0.08,42,3,0.03296208567631403,0.05464260703016496,1.6577411868518432
dropout 3of6,0.08,43,3,0.03296208567631403,0.05467782764912912,1.6588097059774236
dropout 3of6,0.08,44,3,0.03296208567631403,0.05470055389015041,1.6594991720884114
dropout 3of6,0.08,45,3,0.03296208567631403,0.054720020098328166,1.6600897356943953
dropout 3of6,0.08,46,3,0.03296208567631403,0.054734760421896574,1.6605369259515033
dropout 3of6,0.08,47,3,0.03296208567631403,0.054746860661097047,1.6609040216298319
dropout 3of6,0.08,48,3,0.03296208567631403,0.054757424677246445,1.6612245115482533
dropout 3of6,0.08,49,3,0.03296208567631403,0.05476643261418326,1.6614977933128015
dropout 3of6,0.08,50,3,0.03296208567631403,0.05477013315601876,1.661610059929418
dropout 3of6,0.08,51,3,0.03296208567631403,0.054774668696664995,1.661747658644826
dropout 3of6,0.08,52,3,0.03296208567631403,0.05477642562521578,1.6618009601430395
dropout 3of6,0.08,53,3,0.03296208567631403,0.05478606066267202,1.6620932668117028
dropout 3of6,0.08,54,3,0.03296208567631403,0.05478731533179742,1.6621313308206893
dropout 3of6,0.08,55,3,0.03296208567631403,0.05479108305416828,1.662245635552734
dropout 3of6,0.08,56,3,0.03296208567631403,0.054791627259064696,1.6622621455788822
dropout 3of6,0.08,57,3,0.03296208567631403,0.05479311297489667,1.6623072190565304
dropout 3of6,0.08,58,3,0.03296208567631403,0.054796906304209005,1.6624223006490482
dropout 3of6,0.08,59,3,0.03296208567631403,0.054796194263325236,1.6624006988338367
dropout 3of6,0.08,60,3,0.03296208567631403,0.0547977676114929,1.6624484308913017
dropout 3of6,0.08,61,3,0.03296208567631403,0.054797707655799624,1.6624466119623094
dropout 3of6,0.08,62,3,0.03296208567631403,0.05480020302994394,1.662522316338811
dropout 3of6,0.08,63,3,0.03296208567631403,0.054801137317564884,1.6625506606502152
dropout 3of6,0.08,64,3,0.03296208567631403,0.05480057055998673,1.6625334664233777
dropout 3of6,0.08,65,3,0.03296208567631403,0.05480141677239224,1.6625591387189302
dropout 3of6,0.08,66,3,0.03296208567631403,0.05480365365298555,1.6626270009475306
dropout 3of6,0.08,67,3,0.03296208567631403,0.05480324945566519,1.6626147384552743
dropout 3of6,0.08,68,3,0.03296208567631403,0.05480216398869391,1.662581807681963
dropout 3of6,0.08,69,3,0.03296208567631403,0.05480364655286433,1.662626785544862
dropout 3of6,0.08,70,3,0.03296208567631403,0.0548035780220442,1.6626247064646482
dropout 3of6,0.08,71,3,0.03296208567631403,0.0548049036497465,1.6626649232068569
dropout 3of6,0.08,72,3,0.03296208567631403,0.05480577948654579,1.6626914942438928
dropout 3of6,0.08,73,3,0.03296208567631403,0.05480664239767663,1.662717673143472
dropout 3of6,0.08,74,3,0.03296208567631403,0.0548071688415643,1.6627336443381604
dropout 3of6,0.08,75,3,0.03296208567631403,0.054806527495336856,1.6627141872493785
dropout 3of6,0.08,76,3,0.03296208567631403,0.05480540530929506,1.662680142497089
dropout 3of6,0.08,77,3,0.03296208567631403,0.054810777095966136,1.6628431111491282
dropout 3of6,0.08,78,3,0.03296208567631403,0.05480496147782498,1.6626666775885137
dropout 3of6,0.08,79,3,0.03296208567631403,0.054803833739394445,1.662632464388487
dropout 3of6,0.08,80,3,0.03296208567631403,0.054803833739394445,1.662632464388487
dropout 3of6,0.08,81,3,0.03296208567631403,0.05480376690729299,1.662630436843807
dropout 3of6,0.08,82,3,0.03296208567631403,0.05480488343733128,1.6626643100049068
dropout 3of6,0.08,83,3,0.03296208567631403,0.05480328464764905,1.6626158061056715
dropout 3of6,0.08,84,3,0.03296208567631403,0.054805477426034,1.6626823303664988
dropout 3of6,0.08,85,3,0.03296208567631403,0.05480440765453244,1.6626498757605597
dropout 3of6,0.08,86,3,0.03296208567631403,0.054806955730711204,1.6627271790053781
dropout 3of6,0.08,87,3,0.03296208567631403,0.054805163220093794,1.6626727980224811
dropout 3of6,0.08,88,3,0.03296208567631403,0.054805163220093794,1.6626727980224811
dropout 3of6,0.08,89,3,0.03296208567631403,0.054805163220093794,1.6626727980224811
dropout 3of6,0.08,90,3,0.03296208567631403,0.054805419279900604,1.6626805663357282
dropout 3of6,0.08,91,6,0.07963032673155578,0.13429733246155612,1.6865098759959878
dropout 3of6,0.08,92,6,0.07963032673155578,0.1342966986526028,1.6865019166043924
dropout 3of6,0.08,93,6,0.07963032673155578,0.1343013107919255,1.6865598359865175
dropout 3of6,0.08,94,6,0.07963032673155578,0.1343019842533374,1.6865682933348611
dropout 3of6,0.08,95,6,0.07963032673155578,0.13430292677113048,1.6865801295012035
dropout 3of6,0.08,96,6,0.07963032673155578,0.13430699472681876,1.6866312150091405
dropout 3of6,0.08,97,6,0.07963032673155578,0.1343084921753919,1.6866500200126435
dropout 3of6,0.08,98,6,0.07963032673155578,0.13431164622442754,1.686689628653787
dropout 3of6,0.08,99,6,0.07963032673155578,0.1343124138285719,1.6866992682493513
dropout 3of6,0.08,100,6,0.07963032673155578,0.13431341592585125,1.6867118526166458
dropout 3of6,0.08,101,6,0.07963032673155578,0.13431646343327397,1.6867501233050606
dropout 3of6,0.08,102,6,0.07963032673155578,0.1343156293673472,1.6867396490804656
dropout 3of6,0.08,103,6,0.07963032673155578,0.1343184697104823,1.686775318193625
dropout 3of6,0.08,104,6,0.07963032673155578,0.13431663561716145,1.686752285595416
dropout 3of6,0.08,105,6,0.07963032673155578,0.13431735771375206,1.6867613537057735
dropout 3of6,0.08,106,6,0.07963032673155578,0.1343197869568566,1.686791860212581
dropout 3of6,0.08,107,6,0.07963032673155578,0.13431987300789733,1.6867929408440976
dropout 3of6,0.08,108,6,0.07963032673155578,0.13432225479284254,1.686822851369936
dropout 3of6,0.08,109,6,0.07963032673155578,0.13432337073613343,1.6868368654188126
dropout 3of6,0.08,110,6,0.07963032673155578,0.13432013856050257,1.686796275661574
dropout 3of6,0.08,111,6,0.07963032673155578,0.13432063140702977,1.68680246484285
dropout 3of6,0.08,112,6,0.07963032673155578,0.13432344988280034,1.6868378593449984
dropout 3of6,0.08,113,6,0.07963032673155578,0.13432317700029492,1.6868344324784184
dropout 3of6,0.08,114,6,0.07963032673155578,0.13432308189468709,1.6868332381393802
dropout 3of6,0.08,115,6,0.07963032673155578,0.13432075601367333,1.686804029656768
dropout 3of6,0.08,116,6,0.07963032673155578,0.13432158499635602,1.6868144400458334
dropout 3of6,0.08,117,6,0.07963032673155578,0.13432193198885856,1.6868187975879507
dropout 3of6,0.08,118,6,0.07963032673155578,0.1343211555846744,1.6868090474812258
dropout 3of6,0.08,119,6,0.07963032673155578,0.13432026103458808,1.686797813694765
dropout 3of6,0.08,120,6,0.07963032673155578,0.13432065310497995,1.6868027373263506
dropout 3of6,0.08,121,6,0.07963032673155578,0.13432054155673445,1.686801336500182
dropout 3of6,0.08,122,6,0.07963032673155578,0.1343201336182765,1.6867962135969528
dropout 3of6,0.08,123,6,0.07963032673155578,0.13431991862579276,1.6867935137149788
dropout 3of6,0.08,124,6,0.07963032673155578,0.13432182448864885,1.6868174475971354
dropout 3of6,0.08,125,6,0.07963032673155578,0.13431936523972765,1.686786564276394
dropout 3of6,0.08,126,6,0.07963032673155578,0.1343214033744852,1.686812159233004
dropout 3of6,0.08,127,6,0.07963032673155578,0.1343219765849957,1.6868193576275607
dropout 3of6,0.08,128,6,0.07963032673155578,0.13432054982108674,1.6868014402841627
dropout 3of6,0.08,129,6,0.07963032673155578,0.13432300183219084,1.6868322327121827
dropout 3of6,0.08,130,6,0.07963032673155578,0.13432016681064757,1.686796630427731
dropout 3of6,0.08,131,6,0.07963032673155578,0.1343232925733745,1.6868358838485724
dropout 3of6,0.08,132,6,0.07963032673155578,0.13432255007956384,1.686826559589322
dropout 3of6,0.08,133,6,0.07963032673155578,0.13432301347240982,1.6868323788903974
dropout 3of6,0.08,134,6,0.07963032673155578,0.13432062959786195,1.686802442123267
dropout 3of6,0.08,135,6,0.07963032673155578,0.13432057565475702,1.6868017647041587
dropout 3of6,0.08,136,6,0.07963032673155578,0.1343205964592251,1.6868020259672845
dropout 3of6,0.08,137,6,0.07963032673155578,0.13432101645904776,1.6868073003374888
dropout 3of6,0.08,138,6,0.07963032673155578,0.13432033100001187,1.6867986923226277
dropout 3of6,0.08,139,6,0.07963032673155578,0.1343196462428939,1.6867900931224726
dropout 3of6,0.08,140,6,0.07963032673155578,0.1343212765937746,1.6868105671170879
dropout 3of6,0.08,141,6,0.07963032673155578,0.13432045010824167,1.686800188087303
dropout 3of6,0.08,142,6,0.07963032673155578,0.13432020358478095,1.6867970922383866
dropout 3of6,0.08,143,6,0.07963032673155578,0.13432004055647284,1.686795044924068
dropout 3of6,0.08,144,6,0.07963032673155578,0.13432004055647284,1.686795044924068
